timestamp,netpacket
2023-05-13 20:20:00,339.8
2023-05-13 20:30:00,505.5
2023-05-13 20:40:00,319.9
2023-05-13 20:50:00,231.6
2023-05-13 21:00:00,455.9000000000001
2023-05-13 21:10:00,309.0
2023-05-13 21:20:00,820.4000000000001
2023-05-13 21:30:00,515.8
2023-05-13 21:40:00,155.79999999999998
2023-05-13 21:50:00,40.6
2023-05-13 22:00:00,140.9
2023-05-13 22:10:00,381.7
2023-05-13 22:20:00,603.4
2023-05-13 22:30:00,695.2
2023-05-13 22:40:00,414.3
2023-05-13 22:50:00,482.7000000000001
2023-05-13 23:00:00,364.1
2023-05-13 23:10:00,258.1
2023-05-13 23:20:00,835.0999999999999
2023-05-13 23:30:00,473.19999999999993
2023-05-13 23:40:00,782.2
2023-05-13 23:50:00,53.900000000000006
2023-05-14 00:00:00,797.3
2023-05-14 00:10:00,266.7
2023-05-14 00:20:00,65.5
2023-05-14 00:30:00,471.3
2023-05-14 00:40:00,759.1999999999999
2023-05-14 00:50:00,97.1
2023-05-14 01:00:00,105.8
2023-05-14 01:10:00,649.9
2023-05-14 01:20:00,328.4
2023-05-14 01:30:00,193.5
2023-05-14 01:40:00,540.8
2023-05-14 01:50:00,39.1
2023-05-14 02:00:00,651.6
2023-05-14 02:10:00,269.3
2023-05-14 02:20:00,102.7
2023-05-14 02:30:00,335.4
2023-05-14 02:40:00,269.29999999999995
2023-05-14 02:50:00,330.79999999999995
2023-05-14 03:00:00,305.4
2023-05-14 03:10:00,206.2
2023-05-14 03:20:00,305.80000000000007
2023-05-14 03:30:00,384.6
2023-05-14 03:40:00,970.5
2023-05-14 03:50:00,220.3
2023-05-14 04:00:00,370.2000000000001
2023-05-14 04:10:00,476.7
2023-05-14 04:20:00,132.8
2023-05-14 04:30:00,618.9000000000001
2023-05-14 04:40:00,573.5
2023-05-14 04:50:00,631.3
2023-05-14 05:00:00,680.1
2023-05-14 05:10:00,249.4
2023-05-14 05:20:00,122.9
2023-05-14 05:30:00,708.0999999999999
2023-05-14 05:40:00,99.3
2023-05-14 05:50:00,589.0
2023-05-14 06:00:00,101.6
2023-05-14 06:10:00,811.8
2023-05-14 06:20:00,846.9000000000001
2023-05-14 06:30:00,377.1
2023-05-14 06:40:00,648.4
2023-05-14 06:50:00,791.4
2023-05-14 07:00:00,534.7
2023-05-14 07:10:00,422.6
2023-05-14 07:20:00,281.5
2023-05-14 07:30:00,707.4000000000001
2023-05-14 07:40:00,151.0
2023-05-14 07:50:00,252.7
2023-05-14 08:00:00,533.7
2023-05-14 08:10:00,227.7
2023-05-14 08:20:00,273.6
2023-05-14 08:30:00,531.5999999999999
2023-05-14 08:40:00,157.5
2023-05-14 08:50:00,511.9
2023-05-14 09:00:00,551.4
2023-05-14 09:10:00,170.29999999999998
2023-05-14 09:20:00,105.8
2023-05-14 09:30:00,142.39999999999998
2023-05-14 09:40:00,472.2000000000001
2023-05-14 09:50:00,114.20000000000002
2023-05-14 10:00:00,149.5
2023-05-14 10:10:00,600.8
2023-05-14 10:20:00,338.3
